INFO 2026-01-21 02:01:36,170 autoreload 15784 19712 Watching for file changes with StatReloader
INFO 2026-07-06 14:16:33,482 basehttp 29820 2056 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 14:16:33,485 basehttp 29820 8904 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 674
INFO 2026-07-06 14:16:33,493 basehttp 29820 7360 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 14:16:33,506 basehttp 29820 7360 "GET /media/beads/5-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 14:16:33,506 basehttp 29820 8904 "GET /media/beads/2-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 14:16:33,517 basehttp 29820 7360 "GET /media/beads/3-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 14:16:33,517 basehttp 29820 8904 "GET /media/beads/14-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 14:16:33,520 basehttp 29820 8904 "GET /media/beads/4-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 14:16:33,523 basehttp 29820 8904 "GET /media/beads/1-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 14:16:33,526 basehttp 29820 8904 "GET /media/charms/thumbnails/31-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 14:16:38,121 basehttp 29820 2056 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 14:16:38,123 basehttp 29820 8904 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 14:16:38,130 basehttp 29820 24744 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 674
INFO 2026-07-06 14:16:38,135 basehttp 29820 7360 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 14:16:38,136 basehttp 29820 29972 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 14:16:38,137 basehttp 29820 17312 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 14:16:50,112 basehttp 29820 17312 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 14:16:50,118 basehttp 29820 7360 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 14:16:50,125 basehttp 29820 24744 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 674
INFO 2026-07-06 14:16:50,126 basehttp 29820 8904 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 14:16:50,128 basehttp 29820 2056 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 14:16:50,132 basehttp 29820 29972 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 14:16:58,111 basehttp 29820 29972 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 14:16:58,119 basehttp 29820 2056 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 14:16:58,121 basehttp 29820 7360 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 14:16:58,125 basehttp 29820 17312 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 14:16:58,126 basehttp 29820 24744 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 674
INFO 2026-07-06 14:16:58,127 basehttp 29820 8904 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 14:23:42,460 autoreload 26060 22976 Watching for file changes with StatReloader
INFO 2026-07-06 14:23:53,097 basehttp 26060 22260 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 14:23:53,098 basehttp 26060 28464 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 14:23:53,114 basehttp 26060 29936 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 14:23:53,114 basehttp 26060 32984 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 14:23:53,121 basehttp 26060 33444 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 14:23:53,133 basehttp 26060 30984 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 674
INFO 2026-07-06 14:23:53,151 basehttp 26060 33444 "GET /media/beads/2-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 14:23:53,155 basehttp 26060 30984 "GET /media/beads/5-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 14:23:53,156 basehttp 26060 32984 "GET /media/beads/3-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 14:23:53,157 basehttp 26060 29936 "GET /media/beads/4-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 14:23:53,158 basehttp 26060 28464 "GET /media/charms/thumbnails/31-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 14:23:55,835 basehttp 26060 29936 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 14:23:55,839 views 26060 28464 Authenticated user 7, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 14:23:55,846 basehttp 26060 30984 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 14:23:55,848 views 26060 28464 No guest cart found to merge
INFO 2026-07-06 14:23:55,863 basehttp 26060 22260 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 14:23:55,864 basehttp 26060 33444 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 674
INFO 2026-07-06 14:23:55,890 basehttp 26060 32984 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 14:23:55,891 basehttp 26060 29936 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 14:23:55,898 basehttp 26060 28464 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-07-06 14:23:55,907 views 26060 28464 Authenticated user 7, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 14:23:55,908 views 26060 28464 No guest cart found to merge
INFO 2026-07-06 14:23:55,914 basehttp 26060 28464 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-07-06 14:23:58,539 basehttp 26060 35604 "GET /media/charms/models/31-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 14:28:11,089 basehttp 26060 35604 "OPTIONS /api/v1/customization/categories/ HTTP/1.1" 200 0
INFO 2026-07-06 14:28:11,092 basehttp 26060 35604 "OPTIONS /api/v1/accessories/beads/ HTTP/1.1" 200 0
INFO 2026-07-06 14:28:11,099 basehttp 26060 35604 "OPTIONS /api/v1/accessories/chains/ HTTP/1.1" 200 0
INFO 2026-07-06 14:28:11,106 basehttp 26060 35604 "OPTIONS /api/v1/accessories/charms/ HTTP/1.1" 200 0
INFO 2026-07-06 14:28:11,108 basehttp 26060 35604 "OPTIONS /api/v1/accessories/materials/ HTTP/1.1" 200 0
INFO 2026-07-06 14:28:11,117 basehttp 26060 35604 "OPTIONS /api/v1/accessories/colors/ HTTP/1.1" 200 0
INFO 2026-07-06 14:28:11,126 basehttp 26060 33444 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 674
INFO 2026-07-06 14:28:11,126 basehttp 26060 28464 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 14:28:11,129 basehttp 26060 32984 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 14:28:11,139 basehttp 26060 29936 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 14:28:11,142 basehttp 26060 22260 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 14:28:11,142 basehttp 26060 30984 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 14:28:11,608 basehttp 26060 22260 "GET /media/beads/2-removebg-preview.png HTTP/1.1" 200 19111
INFO 2026-07-06 14:28:11,614 basehttp 26060 22260 "GET /media/beads/4-removebg-preview.png HTTP/1.1" 200 28057
INFO 2026-07-06 14:28:11,619 basehttp 26060 22260 "GET /media/beads/1-removebg-preview.png HTTP/1.1" 200 23316
INFO 2026-07-06 14:28:11,619 basehttp 26060 33444 "GET /media/beads/3-removebg-preview.png HTTP/1.1" 200 24781
INFO 2026-07-06 14:28:11,626 basehttp 26060 33444 "GET /media/charms/thumbnails/31-removebg-preview.png HTTP/1.1" 200 80131
INFO 2026-07-06 14:28:11,635 basehttp 26060 32984 "GET /media/beads/pony_beads_1_1024x10242x.jpg HTTP/1.1" 200 29285
INFO 2026-07-06 14:28:11,649 basehttp 26060 28464 "GET /media/beads/14-removebg-preview.png HTTP/1.1" 200 15686
INFO 2026-07-06 14:28:11,652 basehttp 26060 29936 "GET /media/beads/9b5c0f7d3624892ef14c03b0058f6f06.jpg HTTP/1.1" 200 36677
INFO 2026-07-06 14:28:11,656 basehttp 26060 30984 "GET /media/beads/5-removebg-preview.png HTTP/1.1" 200 20509
INFO 2026-07-06 14:28:15,884 basehttp 26060 29936 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 14:28:15,886 views 26060 30984 Authenticated user 7, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 14:28:15,891 basehttp 26060 32984 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 14:28:15,891 views 26060 30984 No guest cart found to merge
INFO 2026-07-06 14:28:15,891 basehttp 26060 22260 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 14:28:15,902 basehttp 26060 28464 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 14:28:15,908 basehttp 26060 33444 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 674
INFO 2026-07-06 14:28:15,909 basehttp 26060 30984 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-07-06 14:28:15,917 basehttp 26060 29936 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 14:28:15,919 views 26060 30984 Authenticated user 7, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 14:28:15,922 views 26060 30984 No guest cart found to merge
INFO 2026-07-06 14:28:15,925 basehttp 26060 30984 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-07-06 14:28:17,959 basehttp 26060 35604 "GET /media/charms/models/31-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 14:28:28,141 basehttp 26060 35604 "GET /media/beads/textures/1-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 14:29:46,843 basehttp 26060 30984 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 14:29:46,857 basehttp 26060 28464 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 674
INFO 2026-07-06 14:29:46,858 basehttp 26060 33444 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 14:29:46,862 basehttp 26060 32984 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 14:29:46,869 basehttp 26060 29936 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 14:29:46,870 basehttp 26060 22260 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 14:29:53,391 basehttp 26060 22260 "GET /admin/accessories/charm/1/change/ HTTP/1.1" 200 29850
INFO 2026-07-06 14:29:53,415 basehttp 26060 22260 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2026-07-06 14:29:53,438 basehttp 26060 28464 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2026-07-06 14:29:53,438 basehttp 26060 29936 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2026-07-06 14:29:53,439 basehttp 26060 22260 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2026-07-06 14:29:53,440 basehttp 26060 32984 "GET /static/admin/css/forms.css HTTP/1.1" 304 0
INFO 2026-07-06 14:29:53,441 basehttp 26060 30984 "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2026-07-06 14:29:53,444 basehttp 26060 29936 "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2026-07-06 14:29:53,447 basehttp 26060 22260 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2026-07-06 14:29:53,447 basehttp 26060 28464 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2026-07-06 14:29:53,450 basehttp 26060 32984 "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2026-07-06 14:29:53,451 basehttp 26060 30984 "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2026-07-06 14:29:53,452 basehttp 26060 29936 "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2026-07-06 14:29:53,452 basehttp 26060 22260 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2026-07-06 14:29:53,456 basehttp 26060 28464 "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
INFO 2026-07-06 14:29:53,458 basehttp 26060 29936 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
INFO 2026-07-06 14:29:53,458 basehttp 26060 22260 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2026-07-06 14:29:53,461 basehttp 26060 33444 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2026-07-06 14:29:53,469 basehttp 26060 22260 "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 304 0
INFO 2026-07-06 14:29:53,469 basehttp 26060 33444 "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 304 0
INFO 2026-07-06 14:29:53,480 basehttp 26060 22260 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
INFO 2026-07-06 14:29:53,481 basehttp 26060 29936 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2026-07-06 14:29:53,481 basehttp 26060 33444 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2026-07-06 14:29:53,481 basehttp 26060 28464 "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
INFO 2026-07-06 14:30:51,323 basehttp 26060 28464 "POST /admin/accessories/charm/1/change/ HTTP/1.1" 200 30045
INFO 2026-07-06 14:30:51,354 basehttp 26060 28464 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2026-07-06 14:30:55,808 basehttp 26060 28464 "POST /admin/accessories/charm/1/change/ HTTP/1.1" 302 0
INFO 2026-07-06 14:30:55,894 basehttp 26060 28464 "GET /admin/accessories/charm/ HTTP/1.1" 200 21956
INFO 2026-07-06 14:30:55,925 basehttp 26060 28464 "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2026-07-06 14:30:55,925 basehttp 26060 29936 "GET /static/admin/img/search.svg HTTP/1.1" 304 0
INFO 2026-07-06 14:30:55,926 basehttp 26060 22260 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
INFO 2026-07-06 14:30:55,930 basehttp 26060 33444 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2026-07-06 14:30:55,935 basehttp 26060 33444 "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2026-07-06 14:30:55,946 basehttp 26060 33444 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
INFO 2026-07-06 14:30:55,946 basehttp 26060 22260 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 304 0
INFO 2026-07-06 14:30:59,101 basehttp 26060 22260 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 14:30:59,123 basehttp 26060 33444 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 14:30:59,124 basehttp 26060 28464 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 611
INFO 2026-07-06 14:30:59,125 basehttp 26060 30984 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 14:30:59,128 basehttp 26060 29936 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 14:30:59,131 basehttp 26060 32984 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 14:31:00,923 basehttp 26060 29936 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 14:31:00,923 views 26060 32984 Authenticated user 7, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 14:31:00,934 views 26060 32984 No guest cart found to merge
INFO 2026-07-06 14:31:00,942 basehttp 26060 28464 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 14:31:00,945 basehttp 26060 33444 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 611
INFO 2026-07-06 14:31:00,949 basehttp 26060 22260 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 14:31:00,954 basehttp 26060 32984 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-07-06 14:31:00,968 basehttp 26060 30984 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 14:31:00,972 basehttp 26060 29936 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 14:31:00,975 views 26060 32984 Authenticated user 7, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 14:31:00,977 views 26060 32984 No guest cart found to merge
INFO 2026-07-06 14:31:00,981 basehttp 26060 32984 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-07-06 14:31:01,000 basehttp 26060 32984 "GET /media/charms/thumbnails/31-removebg-preview.png HTTP/1.1" 304 0
INFO 2026-07-06 14:33:14,422 basehttp 26060 34912 "GET /media/charms/31-removebg-preview.png HTTP/1.1" 200 80131
INFO 2026-07-06 14:33:43,676 basehttp 26060 7180 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 14:33:43,694 basehttp 26060 2648 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 611
INFO 2026-07-06 14:33:43,710 basehttp 26060 19040 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 14:33:43,712 basehttp 26060 24932 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 14:33:43,713 basehttp 26060 5908 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 14:33:43,726 basehttp 26060 33692 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 14:36:32,396 basehttp 26060 33692 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 14:36:32,408 basehttp 26060 24932 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 14:36:32,413 basehttp 26060 7180 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 14:36:32,420 basehttp 26060 19040 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 611
INFO 2026-07-06 14:36:32,420 basehttp 26060 2648 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 14:36:32,428 basehttp 26060 5908 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 14:53:14,322 basehttp 26060 7524 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 14:53:14,323 basehttp 26060 33444 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 14:53:14,339 basehttp 26060 19392 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 611
INFO 2026-07-06 14:53:14,339 basehttp 26060 17248 "GET /api/v1/accessories/materials/ HTTP/1.1" 200 299
INFO 2026-07-06 14:53:14,341 basehttp 26060 10360 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 14:53:14,347 basehttp 26060 16112 "GET /api/v1/accessories/beads/ HTTP/1.1" 200 4732
INFO 2026-07-06 17:10:03,483 autoreload 14344 19712 Watching for file changes with StatReloader
INFO 2026-07-06 17:10:11,103 basehttp 14344 30868 "OPTIONS /api/v1/customization/categories/ HTTP/1.1" 200 0
INFO 2026-07-06 17:10:11,104 basehttp 14344 7260 "OPTIONS /api/v1/accessories/beads/ HTTP/1.1" 200 0
INFO 2026-07-06 17:10:11,106 basehttp 14344 15336 "OPTIONS /api/v1/accessories/charms/ HTTP/1.1" 200 0
INFO 2026-07-06 17:10:11,107 basehttp 14344 6168 "OPTIONS /api/v1/accessories/materials/ HTTP/1.1" 200 0
INFO 2026-07-06 17:10:11,108 basehttp 14344 32472 "OPTIONS /api/v1/accessories/colors/ HTTP/1.1" 200 0
INFO 2026-07-06 17:10:11,108 basehttp 14344 20664 "OPTIONS /api/v1/accessories/chains/ HTTP/1.1" 200 0
INFO 2026-07-06 17:10:21,972 basehttp 14344 20664 "OPTIONS /api/v1/cart/ HTTP/1.1" 200 0
INFO 2026-07-06 17:10:21,977 basehttp 14344 6168 "OPTIONS /api/v1/cart/ HTTP/1.1" 200 0
WARNING 2026-07-06 17:10:22,388 log 14344 35208 Unauthorized: /api/v1/customization/categories/
WARNING 2026-07-06 17:10:22,388 log 14344 25160 Unauthorized: /api/v1/cart/
WARNING 2026-07-06 17:10:22,388 log 14344 13836 Unauthorized: /api/v1/accessories/chains/
WARNING 2026-07-06 17:10:22,389 log 14344 9748 Unauthorized: /api/v1/accessories/beads/
WARNING 2026-07-06 17:10:22,390 log 14344 33912 Unauthorized: /api/v1/accessories/materials/
WARNING 2026-07-06 17:10:22,390 log 14344 30520 Unauthorized: /api/v1/accessories/charms/
WARNING 2026-07-06 17:10:22,393 basehttp 14344 35208 "GET /api/v1/customization/categories/ HTTP/1.1" 401 274
WARNING 2026-07-06 17:10:22,394 basehttp 14344 25160 "GET /api/v1/cart/ HTTP/1.1" 401 274
WARNING 2026-07-06 17:10:22,395 basehttp 14344 13836 "GET /api/v1/accessories/chains/ HTTP/1.1" 401 274
WARNING 2026-07-06 17:10:22,397 basehttp 14344 33912 "GET /api/v1/accessories/materials/ HTTP/1.1" 401 274
WARNING 2026-07-06 17:10:22,398 basehttp 14344 9748 "GET /api/v1/accessories/beads/ HTTP/1.1" 401 274
WARNING 2026-07-06 17:10:22,402 log 14344 35208 Unauthorized: /api/v1/accessories/colors/
WARNING 2026-07-06 17:10:22,409 log 14344 25160 Unauthorized: /api/v1/cart/
WARNING 2026-07-06 17:10:22,409 basehttp 14344 30520 "GET /api/v1/accessories/charms/ HTTP/1.1" 401 274
WARNING 2026-07-06 17:10:22,416 basehttp 14344 35208 "GET /api/v1/accessories/colors/ HTTP/1.1" 401 274
WARNING 2026-07-06 17:10:22,428 basehttp 14344 25160 "GET /api/v1/cart/ HTTP/1.1" 401 274
INFO 2026-07-06 17:10:22,702 basehttp 14344 6168 "OPTIONS /api/v1/auth/token/refresh/ HTTP/1.1" 200 0
INFO 2026-07-06 17:10:22,726 basehttp 14344 20664 "OPTIONS /api/v1/auth/token/refresh/ HTTP/1.1" 200 0
INFO 2026-07-06 17:10:22,727 basehttp 14344 15336 "OPTIONS /api/v1/auth/token/refresh/ HTTP/1.1" 200 0
INFO 2026-07-06 17:10:22,737 basehttp 14344 32472 "OPTIONS /api/v1/auth/token/refresh/ HTTP/1.1" 200 0
INFO 2026-07-06 17:10:23,075 basehttp 14344 15336 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 200 489
INFO 2026-07-06 17:10:23,212 basehttp 14344 30868 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 200 489
WARNING 2026-07-06 17:10:23,236 log 14344 15336 Unauthorized: /api/v1/auth/token/refresh/
WARNING 2026-07-06 17:10:23,241 basehttp 14344 15336 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 401 140
WARNING 2026-07-06 17:10:23,270 log 14344 30868 Unauthorized: /api/v1/auth/token/refresh/
WARNING 2026-07-06 17:10:23,280 basehttp 14344 30868 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 401 140
INFO 2026-07-06 17:10:23,311 basehttp 14344 25160 "GET /api/v1/accessories/colors/ HTTP/1.1" 200 942
INFO 2026-07-06 17:10:23,417 basehttp 14344 7260 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 200 489
INFO 2026-07-06 17:10:23,528 basehttp 14344 35208 - Broken pipe from ('127.0.0.1', 51755)
INFO 2026-07-06 17:10:23,556 basehttp 14344 20664 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 200 489
INFO 2026-07-06 17:10:23,686 basehttp 14344 32472 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 200 489
INFO 2026-07-06 17:10:23,835 basehttp 14344 6168 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 200 489
INFO 2026-07-06 17:10:24,548 views 14344 25160 Authenticated user 1, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 17:10:24,551 views 14344 25160 No guest cart found to merge
INFO 2026-07-06 17:10:24,580 basehttp 14344 25160 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-07-06 17:10:24,600 views 14344 25160 Authenticated user 1, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 17:10:24,604 views 14344 25160 No guest cart found to merge
INFO 2026-07-06 17:10:24,616 basehttp 14344 25160 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-07-06 17:10:26,885 views 14344 25160 Authenticated user 1, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 17:10:26,889 basehttp 14344 30520 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-07-06 17:10:26,890 views 14344 25160 No guest cart found to merge
INFO 2026-07-06 17:10:26,920 basehttp 14344 25160 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-07-06 17:10:26,942 basehttp 14344 30520 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-07-06 17:10:26,955 views 14344 9748 Authenticated user 1, session: 6j428m480rfnmeev6qf7tyv111ouo3tz, user cart created: False
INFO 2026-07-06 17:10:26,962 views 14344 9748 No guest cart found to merge
INFO 2026-07-06 17:10:26,978 basehttp 14344 9748 "GET /api/v1/cart/ HTTP/1.1" 200 138
INFO 2026-07-06 17:11:03,512 basehttp 14344 9748 "GET /api/v1/products/?search=&min_price=&max_price=&ordering=-created_at HTTP/1.1" 200 1825
INFO 2026-07-06 17:11:03,551 basehttp 14344 9748 "GET /api/v1/products/?search=&min_price=&max_price=&ordering=-created_at HTTP/1.1" 200 1825
INFO 2026-07-06 17:11:07,020 basehttp 14344 9748 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-07-06 17:11:07,054 basehttp 14344 9748 "GET /api/v1/products/?limit=12 HTTP/1.1" 200 1825
INFO 2026-07-06 17:11:25,778 basehttp 14344 9748 "GET /api/v1/customization/categories/ HTTP/1.1" 200 52
INFO 2026-07-06 17:11:25,793 basehttp 14344 25160 "GET /api/v1/accessories/chains/ HTTP/1.1" 200 52
INFO 2026-07-06 17:11:25,826 basehttp 14344 33912 "GET /api/v1/accessories/charms/ HTTP/1.1" 200 611
